model,TOTAL,FC[chem_only],FC[strain_only],FC[both],FC[time],M1_abs(20%),M2_rawFC(25%),M3_ctx(20%),M4_drug(20%),M5_bt(10%),M6_DEP(5%),sampPCC,sampR2,protPCC,dirAcc,config,seed,strain,TOTAL_additive_only,secs
"plate 2, pxs 1",0.4406004027310804,0.5151754638529212,0.2753668795697674,0.2211729017889704,0.588407676585498,0.8424351710937339,0.3801920421476346,0.19589725019032228,0.2419849086337025,0.6186429296640328,0.5524926648843355,0.9790991622256319,0.9563046192109914,0.8167355455898104,0.8284179141728518,"plate 2, pxs 1",2,DHY210,0.4306844273780556,180.4
"plate 2, pxs 1",0.4634541720247093,0.44359582733121483,0.26752103935788846,0.20988807769421883,0.6029182503847169,0.8630811402375099,0.3533813180296517,0.3291858144348669,0.23183194668528792,0.6315189118254544,0.5427434212643595,0.9838889956272889,0.9661049018440713,0.8433654811516513,0.824302031101157,"plate 2, pxs 1",4,CEK,0.45796688749756376,172.5
"plate 2, pxs 2",0.4398759633455781,0.5065617125780225,0.2722316633210183,0.19274615993705665,0.6004978897558175,0.8541992160595941,0.3727057219727757,0.19272681230874153,0.2402807934791221,0.6130494969537754,0.5590643757503023,0.982944780370908,0.9641387082205847,0.8326053431293804,0.8354740806330393,"plate 2, pxs 2",0,CEK,0.42950092535777973,171.8
"plate 2, pxs 1",0.4621869562115162,0.5007036854232684,0.3114548118271532,0.24577544588304948,0.617543842669183,0.879782770126189,0.3990571779242988,0.21759830761841584,0.26502446957453557,0.6208440431151705,0.5571429591019267,0.9848119803739365,0.9685194479971602,0.8599878792656968,0.828051676007529,"plate 2, pxs 1",5,CGD,0.4504089607615168,179.4
"plate 2, pxs 1",0.4538540767271111,0.4825228764148229,0.2890169557502557,0.179765653604599,0.6056579730268987,0.8657380533735815,0.3764194029216405,0.28698025616650247,0.2031957232694077,0.6132469227232631,0.5448345432495264,0.9815382565408187,0.9613463584740978,0.8502973628346384,0.8138094065685734,"plate 2, pxs 1",3,BAH,0.443835839987895,187.8
"plate 2, pxs 2",0.4919719277806391,0.4738324262259895,0.3402408838539335,0.2241665872638622,0.631754932243338,0.8891186311274133,0.39953683213593344,0.32938799859239964,0.28505213774293053,0.630647805925485,0.5662237132311695,0.9864171481190481,0.9717924221358728,0.870048112981558,0.8349271757664035,"plate 2, pxs 2",1,CGD,0.4727654647314465,180.3
"plate 2, pxs 2",0.45379904832825246,0.48459482546526284,0.28847562408412947,0.17960589845396122,0.6076837745793646,0.8658993240282906,0.37722630654263567,0.2855763146736927,0.2024672709528135,0.6137887633383916,0.5465002685558994,0.9815290253159408,0.9613267842663602,0.8506382409211232,0.815490693535218,"plate 2, pxs 2",3,BAH,0.4441908474101369,175.7
"plate 2, pxs 2",0.44204601344588257,0.5179472240066444,0.274952998653982,0.21789486734008898,0.5909021532495178,0.8428962897059248,0.380819919768748,0.20183569158866,0.24189357549941118,0.6186026623743581,0.5531131181492107,0.979154122399517,0.956393733542866,0.8174271759839637,0.8288381187022295,"plate 2, pxs 2",2,DHY210,0.4325159169914381,182.9
"plate 2, pxs 2",0.4635673771451618,0.4458543281522132,0.26767170193036466,0.20754534871712466,0.6049621735601296,0.8635438849507524,0.3541829883129483,0.32729755163408597,0.23256456012304738,0.6314023150928456,0.5440039843212597,0.9839308818205872,0.9662013306655043,0.8441013789429456,0.825206379605727,"plate 2, pxs 2",4,CEK,0.4579273587711881,180.3
"plate 2, pxs 2",0.46224751952103493,0.5007264438866705,0.3113149467520431,0.24421759075051372,0.6200684121359407,0.8801775372479739,0.39896448983455224,0.21740926742010433,0.2649075093296001,0.621247367560948,0.5576559501353269,0.984839086693669,0.9685815937360495,0.8607270604668528,0.8284236399099358,"plate 2, pxs 2",5,CGD,0.4513515313768532,181.0
"plate 2, pxs 6",0.44055155702309684,0.5065384763016658,0.27159023271915833,0.19216840544739971,0.6011574609874759,0.8544238428756298,0.37239263690381136,0.19703211089864542,0.23946251386013095,0.6130153588040979,0.55936336779706,0.9829718606686935,0.9641879953715637,0.83294902796047,0.8356208136032454,"plate 2, pxs 6",0,CEK,0.42975929891002423,178.5
"plate 2, pxs 6",0.49187650867586374,0.47705472446505137,0.33901823957064475,0.22373772433757894,0.6350846604308147,0.889187401960158,0.4006225567640095,0.3280285484240765,0.28394463054705993,0.6309337646079636,0.5679075367561215,0.9864295953678366,0.9718080892795689,0.8702232232489169,0.8370216624961071,"plate 2, pxs 6",1,CGD,0.4705375836145539,190.9
"plate 2, pxs 6",0.4438670478574783,0.5194268385723306,0.2758696192726654,0.21732088673098535,0.5921971032023652,0.8435338878287492,0.3817896245226922,0.20794180639915077,0.24251478363634565,0.6189974327952188,0.554436057488685,0.9792399509782076,0.9565603619676365,0.818381949027791,0.8304338401394139,"plate 2, pxs 6",2,DHY210,0.43330118514247634,198.2
"plate 2, pxs 6",0.4551882426193347,0.4894621854013251,0.28780607988812723,0.17958387824804473,0.611167482455165,0.8660093015254768,0.3793119185145257,0.28921251929424524,0.2021040163732134,0.6146003376314708,0.5487012357793821,0.9815330875533965,0.9613338653683112,0.8506656046380451,0.8179555541542284,"plate 2, pxs 6",3,BAH,0.4433189516377701,169.5
"plate 2, pxs 6",0.4651615126522125,0.4515188574781877,0.26838716966988435,0.2088793139945613,0.606223683505986,0.8640540201922577,0.3570309049187836,0.3290558628570043,0.23350994390437343,0.6324004122357663,0.5467955961642575,0.9839880294377621,0.9663276126533181,0.8445730746615697,0.8285206712775158,"plate 2, pxs 6",4,CEK,0.4568091070998066,163.2
"plate 2, pxs 6",0.4635099740061467,0.502462197978878,0.3112561842231788,0.24405710755170523,0.6229790794387847,0.8804316889047974,0.3998100087822554,0.22192239467178476,0.2646672080505302,0.6221018462094585,0.5588605772842908,0.9848977215310424,0.9686877968395179,0.861010865254352,0.8293580046572133,"plate 2, pxs 6",5,CGD,0.4517356420103066,184.7
